SKU,Images,Title,Vendor,Vendor URL,Weight,Description,Rating,Shipping & Returns
MLT-000015,"['//attachmentsking.com/cdn/shop/products/vehicle-type-digga-mini-bigfoot-trencher-mlt-000015-101609.jpg?v=1676510193&width=150', '//attachmentsking.com/cdn/shop/products/vehicle-type-digga-mini-bigfoot-trencher-mlt-000015-387877.jpg?v=1676510193&width=150', '//attachmentsking.com/cdn/shop/products/vehicle-type-digga-mini-bigfoot-trencher-mlt-000015-515129.jpg?v=1676510193&width=150', '//attachmentsking.com/cdn/shop/products/vehicle-type-digga-mini-bigfoot-trencher-mlt-000015-496809.jpg?v=1676510193&width=150', '//attachmentsking.com/cdn/shop/products/vehicle-type-digga-mini-bigfoot-trencher-mlt-000015-646084.jpg?v=1676510193&width=150', '//attachmentsking.com/cdn/shop/products/vehicle-type-digga-mini-bigfoot-trencher-mlt-000015-785613.jpg?v=1676510193&width=150', '//attachmentsking.com/cdn/shop/products/vehicle-type-digga-mini-bigfoot-trencher-mlt-000015-971084.jpg?v=1676510193&width=150', '//attachmentsking.com/cdn/shop/products/vehicle-type-digga-mini-bigfoot-trencher-mlt-000015-569144.jpg?v=1676510193&width=150', '//attachmentsking.com/cdn/shop/products/vehicle-type-digga-mini-bigfoot-trencher-mlt-000015-236654.jpg?v=1676510193&width=150', '//attachmentsking.com/cdn/shop/products/vehicle-type-digga-mini-bigfoot-trencher-mlt-000015-806603.jpg?v=1676510193&width=150', '//attachmentsking.com/cdn/shop/products/vehicle-type-digga-mini-bigfoot-trencher-mlt-000015-648870.jpg?v=1676510193&width=150', '//attachmentsking.com/cdn/shop/products/vehicle-type-digga-mini-bigfoot-trencher-mlt-000015-578462.jpg?v=1676510193&width=150', '//attachmentsking.com/cdn/shop/products/vehicle-type-digga-mini-bigfoot-trencher-mlt-000015-220493.jpg?v=1676510193&width=150']",Digga Mini Bigfoot Trencher,by                         Digga,/collections/vendors?q=Digga,Weight:                 500.0 lb,"Discover the epitome of trenching effectiveness with Digga's exclusive Mini Bigfoot Trencher. Designed for true professionals, this compact powerhouse offers adjustable depth control and versatile chain options for unparalleled performance in any ground condition. Manufactured in-house to the highest quality, it's the definitive choice for those who demand next-generation efficiency and reliability.",,"We offer FREE 2-5 day shipping (LTL Freight and Residential) for all of our attachments. Products will ship out in 1-3 business days and tracking information will be provided.30-DAY NO HASSLE REFUNDS AND RETURNS If there's an issue with your product, we make refunds and returns quick and easy. To contact us, email sales@attachmentsking.com.More info on refunds and returns here"
ML-000493,"['//attachmentsking.com/cdn/shop/products/vehicle-type-digga-mini-loader-extension-mount-for-1dss-4dds-auger-drives-ml-000493-355744.jpg?v=1676336959&width=150', '//attachmentsking.com/cdn/shop/products/vehicle-type-digga-mini-loader-extension-mount-for-1dss-4dds-auger-drives-ml-000493-748664.jpg?v=1676336959&width=150']",Digga Mini Loader Extension Mount for 1DSS-4DDS Auger Drives,by                         Digga,/collections/vendors?q=Digga,Weight:                 85.0 lb,"Experience unrivaled drilling depth and precision with Digga's Mini Loader Extension Mount, exclusively engineered for 1DSS-4DDS Auger Drives. Built in America for the industry's elite, it increases your reach while offering unparalleled visibility and compatibility with standard auger drives. Elevate your drilling game with Digga—where premium materials meet next-gen technology. Note: Customizable for specific machines.",,"We offer FREE 2-5 day shipping (LTL Freight and Residential) for all of our attachments. Products will ship out in 1-3 business days and tracking information will be provided.30-DAY NO HASSLE REFUNDS AND RETURNS If there's an issue with your product, we make refunds and returns quick and easy. To contact us, email sales@attachmentsking.com.More info on refunds and returns here"
MM-10K-11-EM,"['//attachmentsking.com/cdn/shop/products/vehicle-type-digga-mm-10k-auger-anchor-drive-package-mm-10k-11-em-300462.jpg?v=1693003583&width=150', '//attachmentsking.com/cdn/shop/files/index-gallery-mini-loader-piling--torque-hub-large_dd17185e-e7bc-43c9-bedc-91755b454bc3.png?v=1700577814&width=150', '//attachmentsking.com/cdn/shop/products/vehicle-type-digga-mm-10k-auger-anchor-drive-package-mm-10k-11-em-529428.jpg?v=1700577814&width=150', '//attachmentsking.com/cdn/shop/products/vehicle-type-digga-mm-10k-auger-anchor-drive-package-mm-10k-11-em-260198.jpg?v=1700577814&width=150', '//attachmentsking.com/cdn/shop/products/vehicle-type-digga-mm-10k-auger-anchor-drive-package-mm-10k-11-em-135181.jpg?v=1700577814&width=150']",Digga MM-10K Auger Anchor Drive Package,by                         Digga,/collections/vendors?q=Digga,Weight:                 188.0 lb,"Elevate your operations with Digga's MM-10K Auger Anchor Drive Package, exclusively designed for screw anchor and helical pile installation. This premium, in-house manufactured drive operates your mini machine at optimal efficiency, reducing wear and maximizing returns. Features include a compact, high-torque gearbox and Danfoss/Digga hydraulic motor. Choose Digga for the pinnacle of next-gen auger technology.",,"We offer FREE 2-5 day shipping (LTL Freight and Residential) for all of our attachments. Products will ship out in 1-3 business days and tracking information will be provided.30-DAY NO HASSLE REFUNDS AND RETURNS If there's an issue with your product, we make refunds and returns quick and easy. To contact us, email sales@attachmentsking.com.More info on refunds and returns here"
MM-10K,"['//attachmentsking.com/cdn/shop/products/vehicle-type-digga-mm-10k-auger-anchor-drive-unit-for-mini-machine-10000-ft-lbs-mm-10k-710808.jpg?v=1693003579&width=150', '//attachmentsking.com/cdn/shop/files/index-gallery-mini-loader-piling--torque-hub-large.png?v=1700577801&width=150', '//attachmentsking.com/cdn/shop/files/MM-10K.jpg?v=1705598423&width=150', '//attachmentsking.com/cdn/shop/files/MM-10K-boomextension.jpg?v=1705598429&width=150', '//attachmentsking.com/cdn/shop/files/MM-10K-boomextensionv2.jpg?v=1705598429&width=150']","Digga MM-10K Auger Anchor Drive Unit for Mini Machine - 10,000 FT-LBS",by                         Digga,/collections/vendors?q=Digga,Weight:                 138.0 lb,"Experience unmatched efficiency and power with Digga's MM-10K Auger Anchor Drive Unit, exclusively engineered for mini machines. With 10,000 FT-LBS of torque, this premium drive ensures optimal machine performance while minimizing wear. Masterfully crafted in-house, Digga represents the future of auger technology for discerning professionals.",,"We offer FREE 2-5 day shipping (LTL Freight and Residential) for all of our attachments. Products will ship out in 1-3 business days and tracking information will be provided.30-DAY NO HASSLE REFUNDS AND RETURNS If there's an issue with your product, we make refunds and returns quick and easy. To contact us, email sales@attachmentsking.com.More info on refunds and returns here"
MM-10K-11-IR,"['//attachmentsking.com/cdn/shop/products/vehicle-type-digga-mm-10k-auger-drive-unit-with-inline-pressure-relief-kit-mm-10k-11-ir-331025.jpg?v=1693003579&width=150', '//attachmentsking.com/cdn/shop/files/index-gallery-mini-loader-piling--torque-hub-large_a3f765a6-83e3-407b-8741-99e8ec0efea5.png?v=1700577824&width=150']",Digga MM-10K Auger Drive Unit with Inline Pressure Relief Kit,by                         Digga,/collections/vendors?q=Digga,Weight:                 188.0 lb,"Experience the pinnacle of auger technology with Digga's MM-10K Auger Drive Unit. Exclusively designed in collaboration with global experts, this compact, high-torque unit delivers unmatched performance and durability. Engineered to minimize wear while maximizing efficiency and returns, it is the definitive choice for professionals. With Digga, elevate your work to unparalleled excellence.",,"We offer FREE 2-5 day shipping (LTL Freight and Residential) for all of our attachments. Products will ship out in 1-3 business days and tracking information will be provided.30-DAY NO HASSLE REFUNDS AND RETURNS If there's an issue with your product, we make refunds and returns quick and easy. To contact us, email sales@attachmentsking.com.More info on refunds and returns here"
EH-000021,['//attachmentsking.com/cdn/shop/products/vehicle-type-digga-pressure-differential-kit-eh-000022-478829.jpg?v=1693003581&width=150'],Digga Pressure Differential Kit,by                         Digga,/collections/vendors?q=Digga,Weight:                 35.0 lb,"Unlock precision and control with Digga's exclusive Pressure Differential Kit. Tailored for the discerning professional, its advanced digital display and microprocessor control offer unparalleled accuracy in measuring differential or hydraulic pressure. Seamlessly integrate this elite tool into your operations and speed your projects up immensely. This is next-generation functionality, available only from Digga.Note: Kit includes 2 transducers, harness, in-cab display, shroud cover, and cigarette lighter power lead. Auger drive and mount(s) sold separately.",,"We offer FREE 2-5 day shipping (LTL Freight and Residential) for all of our attachments. Products will ship out in 1-3 business days and tracking information will be provided.30-DAY NO HASSLE REFUNDS AND RETURNS If there's an issue with your product, we make refunds and returns quick and easy. To contact us, email sales@attachmentsking.com.More info on refunds and returns here"
RC10-09-7-MFT,['//attachmentsking.com/cdn/shop/products/vehicle-type-digga-rc10-rock-earth-combo-auger-bit-rc10-09-7-mft-906783.jpg?v=1676336958&width=150'],Digga RC10 Rock / Earth Combo Auger Bit,by                         Digga,/collections/vendors?q=Digga,Weight:                 300.0 lb,"Step into the future of drilling with Digga's exclusive RC10 Rock/Earth Combo Auger Bit. Designed for professionals, this premium bit is ideal for up to 50-ton excavators, offering unmatched strength with its 1 3/4 hex drive. Featuring upgraded flights and Digga's unique tooth-locking system, choose the RC10 for the ultimate in next-generation auger technology.",,"We offer FREE 2-5 day shipping (LTL Freight and Residential) for all of our attachments. Products will ship out in 1-3 business days and tracking information will be provided.30-DAY NO HASSLE REFUNDS AND RETURNS If there's an issue with your product, we make refunds and returns quick and easy. To contact us, email sales@attachmentsking.com.More info on refunds and returns here"
RC11-09-7-MFT,['//attachmentsking.com/cdn/shop/products/vehicle-type-digga-rc11-heavy-duty-rock-earth-combo-auger-bit-rc11-09-7-mft-937772.jpg?v=1676336958&width=150'],Digga RC11 Heavy Duty Rock / Earth Combo Auger Bit,by                         Digga,/collections/vendors?q=Digga,Weight:                 350.0 lb,"Experience the pinnacle of drilling with Digga's exclusive RC11 Heavy Duty Rock/Earth Combo Auger Bit. Tailored for professionals, this premium bit delivers superior penetrating ability with its larger BB tooth head and extra heavy-duty TTL teeth. Ideal for diverse ground conditions, it features Digga's innovative tooth-locking system. Choose Digga for next-level auger technology.",,"We offer FREE 2-5 day shipping (LTL Freight and Residential) for all of our attachments. Products will ship out in 1-3 business days and tracking information will be provided.30-DAY NO HASSLE REFUNDS AND RETURNS If there's an issue with your product, we make refunds and returns quick and easy. To contact us, email sales@attachmentsking.com.More info on refunds and returns here"
RC4-06-3-MFT,"['//attachmentsking.com/cdn/shop/products/vehicle-type-digga-rc4-rock-earth-combo-auger-bit-rc4-06-3-mft-133446.jpg?v=1676336973&width=150', '//attachmentsking.com/cdn/shop/products/vehicle-type-digga-rc4-rock-earth-combo-auger-bit-rc4-06-3-mft-965357.jpg?v=1703622060&width=150', '//attachmentsking.com/cdn/shop/products/vehicle-type-digga-rc4-rock-earth-combo-auger-bit-rc4-06-3-mft-930854.jpg?v=1703622060&width=150', '//attachmentsking.com/cdn/shop/products/vehicle-type-digga-rc4-rock-earth-combo-auger-bit-rc4-06-3-mft-956240.jpg?v=1676336974&width=150', '//attachmentsking.com/cdn/shop/products/vehicle-type-digga-rc4-rock-earth-combo-auger-bit-rc4-06-3-mft-880684.jpg?v=1676336974&width=150', '//attachmentsking.com/cdn/shop/products/vehicle-type-digga-rc4-rock-earth-combo-auger-bit-rc4-06-3-mft-131482.jpg?v=1676336974&width=150', '//attachmentsking.com/cdn/shop/products/vehicle-type-digga-rc4-rock-earth-combo-auger-bit-rc4-06-3-mft-654484.jpg?v=1676336974&width=150', '//attachmentsking.com/cdn/shop/products/vehicle-type-digga-rc4-rock-earth-combo-auger-bit-rc4-06-3-mft-933363.jpg?v=1676336974&width=150', '//attachmentsking.com/cdn/shop/products/vehicle-type-digga-rc4-rock-earth-combo-auger-bit-rc4-06-3-mft-630501.jpg?v=1676336974&width=150', '//attachmentsking.com/cdn/shop/products/vehicle-type-digga-rc4-rock-earth-combo-auger-bit-rc4-06-3-mft-500623.jpg?v=1676336974&width=150', '//attachmentsking.com/cdn/shop/products/vehicle-type-digga-rc4-rock-earth-combo-auger-bit-rc4-06-3-mft-642001.jpg?v=1676336974&width=150', '//attachmentsking.com/cdn/shop/products/vehicle-type-digga-rc4-rock-earth-combo-auger-bit-rc4-06-3-mft-260964.jpg?v=1676336974&width=150']",Digga RC4 Rock / Earth Combo Auger Bit,by                         Digga,/collections/vendors?q=Digga,Weight:                 100.0 lb,"Elevate your drilling with Digga's exclusive RC4 Rock/Earth Combo Auger Bit. Engineered for the elite professional, this premium bit effortlessly tackles earth to medium rock with its all-purpose taper teeth. Featuring Digga's innovative tooth-locking system for easy maintenance, the RC4 is your next-level solution for versatile, high-performance drilling. Choose Digga for unparalleled auger technology.",,"We offer FREE 2-5 day shipping (LTL Freight and Residential) for all of our attachments. Products will ship out in 1-3 business days and tracking information will be provided.30-DAY NO HASSLE REFUNDS AND RETURNS If there's an issue with your product, we make refunds and returns quick and easy. To contact us, email sales@attachmentsking.com.More info on refunds and returns here"
RC6-06-11-MFT,"['//attachmentsking.com/cdn/shop/products/vehicle-type-digga-rc6-rock-earth-combo-auger-bit-rc6-06-11-mft-909598.jpg?v=1703622138&width=150', '//attachmentsking.com/cdn/shop/products/vehicle-type-digga-rc6-rock-earth-combo-auger-bit-rc6-06-11-mft-728950.jpg?v=1703622138&width=150', '//attachmentsking.com/cdn/shop/products/vehicle-type-digga-rc6-rock-earth-combo-auger-bit-rc6-06-11-mft-533277.jpg?v=1703622136&width=150', '//attachmentsking.com/cdn/shop/products/vehicle-type-digga-rc6-rock-earth-combo-auger-bit-rc6-06-11-mft-936011.jpg?v=1676336971&width=150', '//attachmentsking.com/cdn/shop/products/vehicle-type-digga-rc6-rock-earth-combo-auger-bit-rc6-06-11-mft-233674.jpg?v=1676336971&width=150', '//attachmentsking.com/cdn/shop/products/vehicle-type-digga-rc6-rock-earth-combo-auger-bit-rc6-06-11-mft-385152.jpg?v=1676336971&width=150', '//attachmentsking.com/cdn/shop/products/vehicle-type-digga-rc6-rock-earth-combo-auger-bit-rc6-06-11-mft-364465.jpg?v=1676336971&width=150', '//attachmentsking.com/cdn/shop/products/vehicle-type-digga-rc6-rock-earth-combo-auger-bit-rc6-06-11-mft-746891.jpg?v=1676336971&width=150', '//attachmentsking.com/cdn/shop/products/vehicle-type-digga-rc6-rock-earth-combo-auger-bit-rc6-06-11-mft-196206.jpg?v=1676336971&width=150', '//attachmentsking.com/cdn/shop/products/vehicle-type-digga-rc6-rock-earth-combo-auger-bit-rc6-06-11-mft-619269.jpg?v=1676336971&width=150']",Digga RC6 Rock / Earth Combo Auger Bit,by                         Digga,/collections/vendors?q=Digga,Weight:                 140.0 lb,"Unlock unmatched drilling performance with Digga's exclusive RC6 Rock/Earth Combo Auger Bit. Ideal for professionals, this premium bit is designed for versatile drilling from earth to medium rock, thanks to its all-purpose taper teeth. Featuring Digga's innovative tooth-locking system for hassle-free maintenance, choose the RC6 for the future of elite auger technology.",,"We offer FREE 2-5 day shipping (LTL Freight and Residential) for all of our attachments. Products will ship out in 1-3 business days and tracking information will be provided.30-DAY NO HASSLE REFUNDS AND RETURNS If there's an issue with your product, we make refunds and returns quick and easy. To contact us, email sales@attachmentsking.com.More info on refunds and returns here"
RC8-09-13-MFT,"['//attachmentsking.com/cdn/shop/products/vehicle-type-digga-rc8-rock-earth-combo-auger-bit-rc8-08-13-mft-328643.jpg?v=1676336958&width=150', '//attachmentsking.com/cdn/shop/products/vehicle-type-digga-rc8-rock-earth-combo-auger-bit-rc8-08-13-mft-346721.jpg?v=1676510181&width=150']",Digga RC8 Rock / Earth Combo Auger Bit,by                         Digga,/collections/vendors?q=Digga,Weight:                 220.0 lb,"Achieve unparalleled drilling versatility with Digga's exclusive RC8 Rock/Earth Combo Auger Bit. Crafted for professionals, this premium bit handles everything from earth to medium rock, featuring thicker flights and superior B7 taper teeth. Benefit from Digga's innovative tooth-locking system for easy maintenance. Choose RC8 for the apex of next-generation auger technology.",,"We offer FREE 2-5 day shipping (LTL Freight and Residential) for all of our attachments. Products will ship out in 1-3 business days and tracking information will be provided.30-DAY NO HASSLE REFUNDS AND RETURNS If there's an issue with your product, we make refunds and returns quick and easy. To contact us, email sales@attachmentsking.com.More info on refunds and returns here"
HI-000678,"['//attachmentsking.com/cdn/shop/products/vehicle-type-digga-ryno-piling-cradle-hitch-hi-000678-740924.jpg?v=1676336964&width=150', '//attachmentsking.com/cdn/shop/products/vehicle-type-digga-ryno-piling-cradle-hitch-hi-000678-200034.jpg?v=1676336964&width=150', '//attachmentsking.com/cdn/shop/products/vehicle-type-digga-ryno-piling-cradle-hitch-hi-000678-289335.jpg?v=1676336964&width=150', '//attachmentsking.com/cdn/shop/products/vehicle-type-digga-ryno-piling-cradle-hitch-hi-000678-720340.jpg?v=1676336964&width=150', '//attachmentsking.com/cdn/shop/products/vehicle-type-digga-ryno-piling-cradle-hitch-hi-000678-263762.jpg?v=1676336964&width=150']",Digga RYNO Piling Cradle Hitch,by                         Digga,/collections/vendors?q=Digga,Weight:                 130.0 lb,"Elevate your drilling projects with Digga's RYNO Piling Cradle Hitch, a premium accessory designed for elite professionals. This next-gen cradle hitch simplifies connections to augers or piles, handling extreme torsional loads effortlessly. The hitch allows 90-degree drive angling for easy attachment, while stabilizing movement over rough terrain. An essential tool for those using Digga's cutting-edge auger technology.",,"We offer FREE 2-5 day shipping (LTL Freight and Residential) for all of our attachments. Products will ship out in 1-3 business days and tracking information will be provided.30-DAY NO HASSLE REFUNDS AND RETURNS If there's an issue with your product, we make refunds and returns quick and easy. To contact us, email sales@attachmentsking.com.More info on refunds and returns here"
SD45,['//attachmentsking.com/cdn/shop/files/index-gallery-excavator-sd45-large.png?v=1700517744&width=150'],"Digga SD45 2 Speed ""Supa"" Anchor Auger Drive",by                         Digga,/collections/vendors?q=Digga,Weight:                 1600.0 lb,"Experience unmatched exclusivity with Digga's SD45 2-Speed Supa Anchor Auger Drive—a premium choice for professionals. Boasting next-gen technology, it delivers versatile, powerful performance up to 70,000 ft-lbs for screw piling and anchoring. Industry-leading features like the Energy Control Valve and built-in Pressure Relief Valve safeguard your investment. Note: Hoses and Mount sold separately.",,"We offer FREE 2-5 day shipping (LTL Freight and Residential) for all of our attachments. Products will ship out in 1-3 business days and tracking information will be provided.30-DAY NO HASSLE REFUNDS AND RETURNS If there's an issue with your product, we make refunds and returns quick and easy. To contact us, email sales@attachmentsking.com.More info on refunds and returns here"
SD45HPS,"['//attachmentsking.com/cdn/shop/products/vehicle-type-digga-sd45hps-high-powered-supa-drilling-single-speed-auger-drive-sd45hps-564744.jpg?v=1700517768&width=150', '//attachmentsking.com/cdn/shop/files/index-gallery-excavator-sd45-large_99d645d1-a13d-41f4-89ca-c618333e2b1e.png?v=1700517769&width=150']","Digga SD45HPS High Powered ""Supa"" Drilling Single Speed Auger Drive",by                         Digga,/collections/vendors?q=Digga,Weight:                 1600.0 lb,"Experience drilling like never before with the Digga SD45HPS ""Supa"" Drive, exclusively designed for professionals. This high-powered, single-speed auger drive operates at an unparalleled 5,000psi, offering peak performance without compromising your machine. Featuring a precision-engineered Digga gearbox and built-in PRV, it sets the standard for heavy-duty drilling.  Note: Hoses and Mount sold separately.",,"We offer FREE 2-5 day shipping (LTL Freight and Residential) for all of our attachments. Products will ship out in 1-3 business days and tracking information will be provided.30-DAY NO HASSLE REFUNDS AND RETURNS If there's an issue with your product, we make refunds and returns quick and easy. To contact us, email sales@attachmentsking.com.More info on refunds and returns here"
SD45HPS-ECV,"['//attachmentsking.com/cdn/shop/files/index-gallery-excavator-sd45-large_c0e177ad-132d-4686-87e5-4bbf376b5885.png?v=1700517803&width=150', '//attachmentsking.com/cdn/shop/products/vehicle-type-digga-sd45hps-ecv-high-powered-supa-anchoring-single-speed-auger-drive-with-ecv-sd45hps-ecv-447060.jpg?v=1700517803&width=150', '//attachmentsking.com/cdn/shop/products/vehicle-type-digga-sd45hps-ecv-high-powered-supa-anchoring-single-speed-auger-drive-with-ecv-sd45hps-ecv-915613.jpg?v=1700517803&width=150']","Digga SD45HPS-ECV High Powered ""Supa"" Anchoring Single Speed Auger Drive with ECV",by                         Digga,/collections/vendors?q=Digga,Weight:                 1600.0 lb,"Unlock unmatched anchoring prowess with Digga's exclusive SD45HPS-ECV ""Supa"" Drive, tailored for industry professionals. Achieve top speeds at 5,000psi while maintaining peak efficiency, thanks to its high-quality gearbox and integrated Energy Control Valve. Experience revolutionary control over rotational energy for secure and efficient anchoring. Note: Additional Hoses and Mount required.",,"We offer FREE 2-5 day shipping (LTL Freight and Residential) for all of our attachments. Products will ship out in 1-3 business days and tracking information will be provided.30-DAY NO HASSLE REFUNDS AND RETURNS If there's an issue with your product, we make refunds and returns quick and easy. To contact us, email sales@attachmentsking.com.More info on refunds and returns here"
SD45HPT,"['//attachmentsking.com/cdn/shop/products/vehicle-type-digga-sd45hpt-2-speed-high-powered-supa-anchoring-auger-drive-sd45hpt-690389.jpg?v=1700517815&width=150', '//attachmentsking.com/cdn/shop/products/vehicle-type-digga-sd45hpt-2-speed-high-powered-supa-anchoring-auger-drive-sd45hpt-170153.jpg?v=1700517815&width=150', '//attachmentsking.com/cdn/shop/files/index-gallery-excavator-sd45-large_40d7065d-cbb5-450a-828a-f43283cf8370.png?v=1700517813&width=150']","Digga SD45HPT 2 Speed High Powered ""Supa"" Anchoring Auger Drive",by                         Digga,/collections/vendors?q=Digga,Weight:                 1650.0 lb,"Elevate your performance with Digga's exclusive SD45HPT 2-Speed High-Powered Supa Anchoring Auger Drive—the professionals' first choice for anchors requiring torque between 30,000-70,000lbs. Operating at a max 5,000 PSI, this next-gen auger technology offers rapid, precise drilling without compromising your machine. Built-in PRV and ECV features ensure maximum efficiency and safety. Note: Hoses and Mount sold separately.",,"We offer FREE 2-5 day shipping (LTL Freight and Residential) for all of our attachments. Products will ship out in 1-3 business days and tracking information will be provided.30-DAY NO HASSLE REFUNDS AND RETURNS If there's an issue with your product, we make refunds and returns quick and easy. To contact us, email sales@attachmentsking.com.More info on refunds and returns here"
SD50,['//attachmentsking.com/cdn/shop/products/vehicle-type-digga-sd50-2-speed-standard-drilling-high-flow-auger-drive-sd50-109448.jpg?v=1676423387&width=150'],"Digga SD50 2 Speed ""Supa"" Anchor Auger Drive",by                         Digga,/collections/vendors?q=Digga,Weight:                 1700.0 lb,"Unleash unparalleled drilling power with Digga's premium SD50 2-Speed Supa Anchor Auger Drive. Engineered for professionals, this next-gen technology offers up to 70,000 ft-lbs of torque and innovative safety features like ECV and PRV. Opt for Digga—the exclusive, industry-leading choice for anchoring/piling operations. Note: Hoses and Mount sold separately.",,"We offer FREE 2-5 day shipping (LTL Freight and Residential) for all of our attachments. Products will ship out in 1-3 business days and tracking information will be provided.30-DAY NO HASSLE REFUNDS AND RETURNS If there's an issue with your product, we make refunds and returns quick and easy. To contact us, email sales@attachmentsking.com.More info on refunds and returns here"
SD50HPS,"['//attachmentsking.com/cdn/shop/products/vehicle-type-digga-sd50hps-high-powered-supa-drilling-single-speed-auger-drive-sd50hps-726932.jpg?v=1676423389&width=150', '//attachmentsking.com/cdn/shop/products/vehicle-type-digga-sd50hps-high-powered-supa-drilling-single-speed-auger-drive-sd50hps-616083.jpg?v=1676423389&width=150']","Digga SD50HPS High Powered ""Supa"" Drilling Single Speed Auger Drive",by                         Digga,/collections/vendors?q=Digga,Weight:                 1700.0 lb,"Elevate your drilling game with the exclusive Digga SD50HPS ""Supa"" Drive. Specifically engineered for elite professionals, it delivers unrivaled performance at 5,000psi without detuning your machine. Boasting a Digga-crafted, high-efficiency gearbox and an extreme-duty shaft lock system, it's the next-level auger technology you've been waiting for. Note: Hoses and Mount sold separately.",,"We offer FREE 2-5 day shipping (LTL Freight and Residential) for all of our attachments. Products will ship out in 1-3 business days and tracking information will be provided.30-DAY NO HASSLE REFUNDS AND RETURNS If there's an issue with your product, we make refunds and returns quick and easy. To contact us, email sales@attachmentsking.com.More info on refunds and returns here"
SD50HPS-ECV,"['//attachmentsking.com/cdn/shop/products/vehicle-type-digga-sd50hps-ecv-high-powered-supa-anchoring-single-speed-auger-drive-with-ecv-sd50hps-ecv-922030.jpg?v=1676423388&width=150', '//attachmentsking.com/cdn/shop/products/vehicle-type-digga-sd50hps-ecv-high-powered-supa-anchoring-single-speed-auger-drive-with-ecv-sd50hps-ecv-209213.jpg?v=1676423388&width=150']","Digga SD50HPS-ECV High Powered ""Supa"" Anchoring Single Speed Auger Drive with ECV",by                         Digga,/collections/vendors?q=Digga,Weight:                 1700.0 lb,"Elevate your anchoring operations with Digga's exclusive SD50HPS-ECV, the epitome of next-gen auger technology. Engineered for 15-30T machines, it delivers high-speed performance at 5,000psi without compromising your equipment. Benefit from the cutting-edge Energy Control Valve, providing precise rotational energy management. Note: Purchase of Hoses and Mount required.",,"We offer FREE 2-5 day shipping (LTL Freight and Residential) for all of our attachments. Products will ship out in 1-3 business days and tracking information will be provided.30-DAY NO HASSLE REFUNDS AND RETURNS If there's an issue with your product, we make refunds and returns quick and easy. To contact us, email sales@attachmentsking.com.More info on refunds and returns here"
SD50HPT,"['//attachmentsking.com/cdn/shop/products/vehicle-type-digga-sd50hpt-2-speed-high-powered-supa-anchoring-auger-drive-sd50hpt-342672.jpg?v=1676423387&width=150', '//attachmentsking.com/cdn/shop/products/vehicle-type-digga-sd50hpt-2-speed-high-powered-supa-anchoring-auger-drive-sd50hpt-599665.jpg?v=1676423388&width=150']","Digga SD50HPT 2 Speed High Powered ""Supa"" Anchoring Auger Drive",by                         Digga,/collections/vendors?q=Digga,Weight:                 1750.0 lb,"Elevate your drilling performance with Digga's SD50HPT 2-Speed High-Powered Supa Anchoring Auger Drive. Exclusively tailored for professionals, this is next-gen auger technology with a maximum torque output of 70,000 ft-lbs and high-grade alloy steel gears. Featuring built-in ECV and PRV, choose Digga for uncompromising safety and efficiency. Note: Hoses and Mount sold separately.",,"We offer FREE 2-5 day shipping (LTL Freight and Residential) for all of our attachments. Products will ship out in 1-3 business days and tracking information will be provided.30-DAY NO HASSLE REFUNDS AND RETURNS If there's an issue with your product, we make refunds and returns quick and easy. To contact us, email sales@attachmentsking.com.More info on refunds and returns here"
SD70,['//attachmentsking.com/cdn/shop/products/vehicle-type-digga-sd70-2-speed-standard-drilling-high-flow-auger-drive-sd70-726022.jpg?v=1676423388&width=150'],"Digga SD70 2 Speed ""Supa"" Anchor Auger Drive",by                         Digga,/collections/vendors?q=Digga,Weight:                 1800.0 lb,"Experience unparalleled power with Digga's exclusive SD70 2-Speed ""Supa"" Anchor Auger Drive. Engineered for professionals, this next-gen auger technology offers unmatched speed and power up to 70,000 ft-lbs. Equipped with industry-leading Energy Control Valve and Pressure Relief Valve, trust Digga for supreme performance and safety. Note: Hoses and Mount sold separately.",,"We offer FREE 2-5 day shipping (LTL Freight and Residential) for all of our attachments. Products will ship out in 1-3 business days and tracking information will be provided.30-DAY NO HASSLE REFUNDS AND RETURNS If there's an issue with your product, we make refunds and returns quick and easy. To contact us, email sales@attachmentsking.com.More info on refunds and returns here"
SD70HPS,"['//attachmentsking.com/cdn/shop/products/vehicle-type-digga-sd70hps-high-powered-supa-drilling-single-speed-auger-drive-sd70hps-159403.jpg?v=1676423390&width=150', '//attachmentsking.com/cdn/shop/products/vehicle-type-digga-sd70hps-high-powered-supa-drilling-single-speed-auger-drive-sd70hps-654899.jpg?v=1676423390&width=150']","Digga SD70HPS High Powered ""Supa"" Drilling Single Speed Auger Drive",by                         Digga,/collections/vendors?q=Digga,Weight:                 1800.0 lb,"Experience the future of drilling with Digga's exclusive SD70HPS ""Supa"" Drive, crafted for the serious professional. Operating at 5,000psi, it's a paradigm of speed and efficiency without sacrificing machine integrity. Benefit from Digga's high-grade, precision-machined gearbox and a robust shaft locking system. Elevate your craft—this is next-generation auger technology. Note: Hoses and Mount sold separately.",,"We offer FREE 2-5 day shipping (LTL Freight and Residential) for all of our attachments. Products will ship out in 1-3 business days and tracking information will be provided.30-DAY NO HASSLE REFUNDS AND RETURNS If there's an issue with your product, we make refunds and returns quick and easy. To contact us, email sales@attachmentsking.com.More info on refunds and returns here"
